convergence_n(z-bits),128,160,192,224,256,320,384,448,512,640,768,896,1024,1280,1536,1792,2048,2560,3072,3584,4096,5120,6144,7168,8192
83.75,3,4,5,6,6,8,10,12,14,18,22,27,31,41,51,62,73,96,122,148,176,236,302,373,448
84.0,3,4,5,6,6,8,10,12,14,18,22,27,31,41,51,62,73,96,121,148,176,236,301,372,447
84.25,3,4,5,6,6,8,10,12,14,18,22,27,31,41,51,62,73,96,121,148,176,236,301,371,446
84.5,3,4,5,6,6,8,10,12,14,18,22,27,31,41,51,62,73,96,121,147,175,235,300,370,445
84.75,3,4,5,6,6,8,10,12,14,18,22,27,31,41,51,62,73,96,121,147,175,235,299,369,444
85.0,3,4,5,6,6,8,10,12,14,18,22,27,31,41,51,61,72,96,121,147,175,234,299,368,443
85.25,3,4,5,6,6,8,10,12,14,18,22,27,31,41,51,61,72,95,120,147,174,234,298,368,442
85.5,3,4,5,6,6,8,10,12,14,18,22,27,31,41,51,61,72,95,120,146,174,233,298,367,441
85.75,3,4,5,6,6,8,10,12,14,18,22,26,31,41,51,61,72,95,120,146,174,233,297,366,440
86.0,3,4,5,6,6,8,10,12,14,18,22,26,31,41,51,61,72,95,120,146,174,232,296,365,439
86.25,3,4,5,6,6,8,10,12,14,18,22,26,31,41,50,61,72,95,120,146,173,232,296,364,438
86.5,3,4,5,6,6,8,10,12,14,18,22,26,31,41,50,61,72,95,120,145,173,231,295,364,437
86.75,3,4,5,6,6,8,10,12,14,18,22,26,31,41,50,61,72,95,119,145,172,231,295,363,436
87.0,3,4,5,6,6,8,10,12,14,18,22,26,31,41,50,61,72,94,119,145,172,231,294,362,435
87.25,3,4,5,6,6,8,10,12,14,18,22,26,31,41,50,61,71,94,119,145,172,230,293,361,434
87.5,3,4,5,6,6,8,10,12,14,18,22,26,31,40,50,61,71,94,119,144,172,230,293,361,433
87.75,3,4,5,6,6,8,10,12,14,18,22,26,31,40,50,60,71,94,118,144,171,229,292,360,432
88.0,3,4,5,6,6,8,10,12,14,18,22,26,31,40,50,60,71,94,118,144,171,229,292,359,431
88.25,3,4,5,6,6,8,10,12,14,18,22,26,31,40,50,60,71,94,118,144,171,229,291,359,430
88.5,3,4,5,6,6,8,10,12,14,18,22,26,31,40,50,60,71,94,118,143,170,228,291,358,430
88.75,3,4,5,6,6,8,10,12,14,18,22,26,31,40,50,60,71,94,118,143,170,228,290,357,429
89.0,3,4,5,6,6,8,10,12,14,18,22,26,31,40,50,60,71,93,117,143,170,227,290,356,428
89.25,3,4,5,6,6,8,10,12,14,18,22,26,31,40,50,60,71,93,117,143,170,227,289,356,427
89.5,3,4,5,6,6,8,10,12,14,18,22,26,31,40,50,60,71,93,117,143,169,226,288,355,426
89.75,3,4,5,6,6,8,10,12,14,18,22,26,30,40,50,60,71,93,117,142,169,226,288,354,425
90.0,3,4,5,6,6,8,10,12,14,18,22,26,30,40,50,60,70,93,117,142,169,226,288,354,424
90.25,3,4,5,6,6,8,10,12,14,18,22,26,30,40,49,60,70,93,117,142,169,225,287,353,423
90.5,3,4,5,6,6,8,10,12,14,18,22,26,30,40,49,60,70,93,116,142,168,225,286,352,422
90.75,3,4,5,6,6,8,10,12,14,18,22,26,30,40,49,60,70,92,116,142,168,224,286,351,422
91.0,3,4,5,6,6,8,10,12,14,18,22,26,30,40,49,60,70,92,116,141,168,224,285,351,421
91.25,3,4,5,6,6,8,10,12,14,18,22,26,30,40,49,59,70,92,116,141,167,224,285,350,420
91.5,3,4,5,6,6,8,10,12,14,17,22,26,30,40,49,59,70,92,116,141,167,223,284,349,419
91.75,3,4,5,6,6,8,10,12,14,17,22,26,30,40,49,59,70,92,116,141,167,223,284,349,418
92.0,3,4,5,6,6,8,10,12,13,17,22,26,30,39,49,59,70,92,115,140,167,223,283,348,417
92.25,3,4,5,6,6,8,10,12,13,17,22,26,30,39,49,59,70,92,115,140,166,222,283,347,416
92.5,3,4,5,6,6,8,10,12,13,17,22,26,30,39,49,59,70,92,115,140,166,222,282,347,416
92.75,3,4,5,6,6,8,10,12,13,17,21,26,30,39,49,59,69,92,115,140,166,221,282,346,415
93.0,3,4,5,6,6,8,10,12,13,17,21,26,30,39,49,59,69,91,115,140,166,221,281,346,414
93.25,3,4,5,6,6,8,10,12,13,17,21,26,30,39,49,59,69,91,115,139,165,221,281,345,413
93.5,3,4,5,6,6,8,10,12,13,17,21,26,30,39,49,59,69,91,114,139,165,220,280,344,412
93.75,3,4,5,5,6,8,10,12,13,17,21,26,30,39,49,59,69,91,114,139,165,220,280,343,411
94.0,3,4,5,5,6,8,10,12,13,17,21,26,30,39,49,59,69,91,114,139,165,220,279,343,411
94.25,3,4,5,5,6,8,10,12,13,17,21,26,30,39,49,59,69,91,114,138,164,219,279,342,410
94.5,3,4,5,5,6,8,10,12,13,17,21,26,30,39,49,59,69,91,114,138,164,219,278,342,409
94.75,3,4,5,5,6,8,10,12,13,17,21,26,30,39,48,59,69,91,114,138,164,219,278,341,408
95.0,3,4,5,5,6,8,10,12,13,17,21,25,30,39,48,58,69,90,113,138,164,218,277,340,408
95.25,3,4,5,5,6,8,10,12,13,17,21,25,30,39,48,58,69,90,113,138,163,218,277,340,407
95.5,3,4,5,5,6,8,10,11,13,17,21,25,30,39,48,58,69,90,113,138,163,218,277,339,406
95.75,3,4,5,5,6,8,10,11,13,17,21,25,30,39,48,58,69,90,113,137,163,217,276,339,405
96.0,3,4,5,5,6,8,10,11,13,17,21,25,30,39,48,58,68,90,113,137,163,217,275,338,405
96.25,3,4,5,5,6,8,10,11,13,17,21,25,30,39,48,58,68,90,113,137,162,216,275,337,404
96.5,3,4,5,5,6,8,10,11,13,17,21,25,30,39,48,58,68,90,113,137,162,216,274,337,403
96.75,3,4,5,5,6,8,10,11,13,17,21,25,30,39,48,58,68,90,112,137,162,216,274,336,402
97.0,3,4,5,5,6,8,10,11,13,17,21,25,30,39,48,58,68,89,112,136,162,215,273,336,402
97.25,3,4,5,5,6,8,10,11,13,17,21,25,30,39,48,58,68,89,112,136,161,215,273,335,401
97.5,3,4,5,5,6,8,10,11,13,17,21,25,30,39,48,58,68,89,112,136,161,215,273,334,400
97.75,3,4,5,5,6,8,10,11,13,17,21,25,30,38,48,58,68,89,112,136,161,214,272,334,399
98.0,3,4,5,5,6,8,10,11,13,17,21,25,30,38,48,58,68,89,112,136,161,214,272,333,399
98.25,3,4,5,5,6,8,10,11,13,17,21,25,30,38,48,57,68,89,112,135,160,214,271,333,398
98.5,3,4,5,5,6,8,10,11,13,17,21,25,29,38,48,57,68,89,111,135,160,213,271,332,397
98.75,3,4,5,5,6,8,10,11,13,17,21,25,29,38,48,57,68,89,111,135,160,213,270,332,397
99.0,3,4,5,5,6,8,10,11,13,17,21,25,29,38,48,57,67,89,111,135,160,213,270,331,396
99.25,3,4,5,5,6,8,10,11,13,17,21,25,29,38,47,57,67,89,111,135,160,212,270,330,395
99.5,3,4,5,5,6,8,10,11,13,17,21,25,29,38,47,57,67,88,111,135,159,212,269,330,394
99.75,3,4,4,5,6,8,9,11,13,17,21,25,29,38,47,57,67,88,111,134,159,212,269,329,394
100.0,3,4,4,5,6,8,9,11,13,17,21,25,29,38,47,57,67,88,111,134,159,212,268,329,393
